SAMPLE_ID1,SAMPLE_ID2,SAMPLE_ID3,LAB_L,LAB_A,LAB_B,nm380,nm390,nm400,nm410,nm420,nm430,nm440,nm450,nm460,nm470,nm480,nm490,nm500,nm510,nm520,nm530,nm540,nm550,nm560,nm570,nm580,nm590,nm600,nm610,nm620,nm630,nm640,nm650,nm660,nm670,nm680,nm690,nm700,nm710,nm720,nm730
"""TR651_T35_P15_dmax-1 M1""","""""","""""",37.54,3.82,7.25,8.105250E-2,8.086683E-2,7.905017E-2,7.578892E-2,7.444372E-2,7.446768E-2,7.480103E-2,7.522620E-2,7.654069E-2,7.807373E-2,7.991073E-2,8.206197E-2,8.403139E-2,8.567823E-2,8.763970E-2,8.991750E-2,9.260118E-2,9.522095E-2,9.769484E-2,1.006965E-1,1.035044E-1,1.065516E-1,1.101868E-1,1.142097E-1,1.184265E-1,1.226943E-1,1.273655E-1,1.324048E-1,1.380832E-1,1.434731E-1,1.491837E-1,1.553909E-1,1.621098E-1,1.686329E-1,1.754156E-1,1.822764E-1
"""TR651_T35_P15_dmax-1 M2""","""""","""""",37.54,3.79,7.30,0.000000E+0,0.000000E+0,7.905017E-2,7.518933E-2,7.421676E-2,7.440529E-2,7.477124E-2,7.525770E-2,7.656502E-2,7.803651E-2,7.998819E-2,8.198148E-2,8.403946E-2,8.571499E-2,8.763243E-2,8.994803E-2,9.262166E-2,9.519862E-2,9.769484E-2,1.006965E-1,1.035044E-1,1.065516E-1,1.101868E-1,1.142097E-1,1.184265E-1,1.226943E-1,1.273655E-1,1.324048E-1,1.380832E-1,1.434731E-1,1.491837E-1,1.553909E-1,1.621098E-1,1.686329E-1,1.754156E-1,1.822764E-1
"""TR651_T35_P15_dmax-2 M0""","""""","""""",36.81,3.75,6.92,7.741258E-2,7.827646E-2,7.735148E-2,7.426193E-2,7.245475E-2,7.221244E-2,7.231487E-2,7.305858E-2,7.401420E-2,7.536425E-2,7.709547E-2,7.900411E-2,8.090571E-2,8.244827E-2,8.422547E-2,8.646607E-2,8.896562E-2,9.136504E-2,9.369301E-2,9.663926E-2,9.918411E-2,1.020708E-1,1.055598E-1,1.092879E-1,1.133577E-1,1.174176E-1,1.218450E-1,1.266676E-1,1.319995E-1,1.371372E-1,1.427064E-1,1.487315E-1,1.549324E-1,1.612137E-1,1.677563E-1,1.744787E-1
"""TR651_T35_P15_dmax-2 M1""","""""","""""",36.82,3.74,6.92,7.741258E-2,7.827646E-2,7.735148E-2,7.435045E-2,7.245015E-2,7.223327E-2,7.232764E-2,7.305834E-2,7.403386E-2,7.539014E-2,7.712135E-2,7.905026E-2,8.093572E-2,8.247376E-2,8.426121E-2,8.651823E-2,8.901059E-2,9.138252E-2,9.369301E-2,9.663926E-2,9.918411E-2,1.020708E-1,1.055598E-1,1.092879E-1,1.133577E-1,1.174176E-1,1.218450E-1,1.266676E-1,1.319995E-1,1.371372E-1,1.427064E-1,1.487315E-1,1.549324E-1,1.612137E-1,1.677563E-1,1.744787E-1
"""TR651_T35_P15_dmax-2 M2""","""""","""""",36.81,3.74,6.96,0.000000E+0,0.000000E+0,7.735148E-2,7.395808E-2,7.246498E-2,7.217566E-2,7.227356E-2,7.305960E-2,7.395298E-2,7.531008E-2,7.704693E-2,7.893541E-2,8.086516E-2,8.242135E-2,8.419948E-2,8.642694E-2,8.893021E-2,9.134829E-2,9.369301E-2,9.663926E-2,9.918411E-2,1.020708E-1,1.055598E-1,1.092879E-1,1.133577E-1,1.174176E-1,1.218450E-1,1.266676E-1,1.319995E-1,1.371372E-1,1.427064E-1,1.487315E-1,1.549324E-1,1.612137E-1,1.677563E-1,1.744787E-1
"""TR651_T35_P15_dmin-0 M0""","""""","""""",88.45,-0.69,11.64,4.240205E-1,4.577237E-1,4.827413E-1,5.051153E-1,5.252245E-1,5.481927E-1,5.688838E-1,5.888665E-1,6.087013E-1,6.267243E-1,6.442372E-1,6.608740E-1,6.757727E-1,6.874540E-1,6.983285E-1,7.099485E-1,7.230626E-1,7.336429E-1,7.413310E-1,7.501580E-1,7.533031E-1,7.570552E-1,7.628695E-1,7.700499E-1,7.762254E-1,7.799760E-1,7.840822E-1,7.900670E-1,7.971853E-1,8.047727E-1,8.130369E-1,8.223993E-1,8.322868E-1,8.392381E-1,8.449978E-1,8.509196E-1
"""TR651_T35_P15_dmin-0 M1""","""""","""""",88.46,-0.72,11.63,4.240205E-1,4.577237E-1,4.827413E-1,5.046071E-1,5.252073E-1,5.486730E-1,5.692304E-1,5.890760E-1,6.090050E-1,6.271500E-1,6.446846E-1,6.614009E-1,6.763097E-1,6.879832E-1,6.988614E-1,7.104647E-1,7.236103E-1,7.338657E-1,7.413310E-1,7.501580E-1,7.533031E-1,7.570552E-1,7.628695E-1,7.700499E-1,7.762254E-1,7.799760E-1,7.840822E-1,7.900670E-1,7.971853E-1,8.047727E-1,8.130369E-1,8.223993E-1,8.322868E-1,8.392381E-1,8.449978E-1,8.509196E-1
"""TR651_T35_P15_dmin-0 M2""","""""","""""",88.44,-0.71,11.75,0.000000E+0,0.000000E+0,4.827413E-1,5.068595E-1,5.252627E-1,5.473445E-1,5.677641E-1,5.879554E-1,6.077558E-1,6.258332E-1,6.433977E-1,6.600898E-1,6.750467E-1,6.868954E-1,6.979409E-1,7.095612E-1,7.226315E-1,7.334295E-1,7.413310E-1,7.501580E-1,7.533031E-1,7.570552E-1,7.628695E-1,7.700499E-1,7.762254E-1,7.799760E-1,7.840822E-1,7.900670E-1,7.971853E-1,8.047727E-1,8.130369E-1,8.223993E-1,8.322868E-1,8.392381E-1,8.449978E-1,8.509196E-1
"""TR651_T35_P15_dmin-1 M0""","""""","""""",88.38,-0.66,11.76,4.230832E-1,4.557250E-1,4.804613E-1,5.014619E-1,5.223026E-1,5.455161E-1,5.659888E-1,5.860167E-1,6.063388E-1,6.244387E-1,6.419129E-1,6.586284E-1,6.735529E-1,6.851591E-1,6.963473E-1,7.082772E-1,7.213435E-1,7.318339E-1,7.396452E-1,7.486652E-1,7.520475E-1,7.560797E-1,7.620635E-1,7.690709E-1,7.754430E-1,7.792912E-1,7.836480E-1,7.894016E-1,7.965178E-1,8.040752E-1,8.122528E-1,8.216412E-1,8.313662E-1,8.382733E-1,8.437214E-1,8.501323E-1
"""TR651_T35_P15_dmin-1 M1""","""""","""""",88.39,-0.68,11.75,4.230832E-1,4.557250E-1,4.804613E-1,5.012251E-1,5.223730E-1,5.459654E-1,5.662851E-1,5.862473E-1,6.066586E-1,6.248828E-1,6.423700E-1,6.591771E-1,6.740379E-1,6.856479E-1,6.968549E-1,7.087962E-1,7.218974E-1,7.320603E-1,7.396452E-1,7.486652E-1,7.520475E-1,7.560797E-1,7.620635E-1,7.690709E-1,7.754430E-1,7.792912E-1,7.836480E-1,7.894016E-1,7.965178E-1,8.040752E-1,8.122528E-1,8.216412E-1,8.313662E-1,8.382733E-1,8.437214E-1,8.501323E-1
"""TR651_T35_P15_dmin-1 M2""","""""","""""",88.37,-0.68,11.87,0.000000E+0,0.000000E+0,4.804613E-1,5.022745E-1,5.221460E-1,5.447226E-1,5.650316E-1,5.850134E-1,6.053433E-1,6.235090E-1,6.410553E-1,6.578118E-1,6.728973E-1,6.846433E-1,6.959782E-1,7.078876E-1,7.209073E-1,7.316169E-1,7.396452E-1,7.486652E-1,7.520475E-1,7.560797E-1,7.620635E-1,7.690709E-1,7.754430E-1,7.792912E-1,7.836480E-1,7.894016E-1,7.965178E-1,8.040752E-1,8.122528E-1,8.216412E-1,8.313662E-1,8.382733E-1,8.437214E-1,8.501323E-1
"""TR651_T35_P15_dmin-2 M0""","""""","""""",88.63,-0.71,11.62,4.262323E-1,4.619090E-1,4.867954E-1,5.080492E-1,5.287886E-1,5.516039E-1,5.722349E-1,5.921060E-1,6.121367E-1,6.303061E-1,6.481935E-1,6.651201E-1,6.797881E-1,6.911542E-1,7.021302E-1,7.139618E-1,7.267882E-1,7.372754E-1,7.448744E-1,7.536942E-1,7.568215E-1,7.605145E-1,7.665796E-1,7.734991E-1,7.797149E-1,7.834467E-1,7.877586E-1,7.935758E-1,8.005935E-1,8.081242E-1,8.163700E-1,8.258035E-1,8.355581E-1,8.427725E-1,8.483087E-1,8.545590E-1
"""TR651_T35_P15_dmin-2 M1""","""""","""""",88.64,-0.74,11.60,4.262323E-1,4.619090E-1,4.867954E-1,5.077551E-1,5.288044E-1,5.520552E-1,5.725750E-1,5.923398E-1,6.124721E-1,6.307450E-1,6.486488E-1,6.656774E-1,6.803612E-1,6.916705E-1,7.026495E-1,7.145230E-1,7.273678E-1,7.375008E-1,7.448744E-1,7.536942E-1,7.568215E-1,7.605145E-1,7.665796E-1,7.734991E-1,7.797149E-1,7.834467E-1,7.877586E-1,7.935758E-1,8.005935E-1,8.081242E-1,8.163700E-1,8.258035E-1,8.355581E-1,8.427725E-1,8.483087E-1,8.545590E-1
"""TR651_T35_P15_dmin-2 M2""","""""","""""",88.62,-0.73,11.73,0.000000E+0,0.000000E+0,4.867954E-1,5.090584E-1,5.287537E-1,5.508069E-1,5.711362E-1,5.910896E-1,6.110927E-1,6.293876E-1,6.473393E-1,6.642905E-1,6.790134E-1,6.906093E-1,7.017525E-1,7.135407E-1,7.263319E-1,7.370594E-1,7.448744E-1,7.536942E-1,7.568215E-1,7.605145E-1,7.665796E-1,7.734991E-1,7.797149E-1,7.834467E-1,7.877586E-1,7.935758E-1,8.005935E-1,8.081242E-1,8.163700E-1,8.258035E-1,8.355581E-1,8.427725E-1,8.483087E-1,8.545590E-1
"""TR651_T35_P16_dmax-0 M0""","""""","""""",39.70,6.37,8.75,8.985224E-2,8.950463E-2,8.757761E-2,8.458829E-2,8.227106E-2,8.141750E-2,8.102942E-2,8.140605E-2,8.220633E-2,8.342633E-2,8.553553E-2,8.763538E-2,8.986800E-2,9.172601E-2,9.427636E-2,9.742329E-2,1.010122E-1,1.047333E-1,1.086084E-1,1.131629E-1,1.176499E-1,1.227689E-1,1.287590E-1,1.355790E-1,1.428200E-1,1.502805E-1,1.586140E-1,1.677141E-1,1.774524E-1,1.872838E-1,1.980198E-1,2.092465E-1,2.210815E-1,2.330949E-1,2.449211E-1,2.569864E-1
"""TR651_T35_P16_dmax-0 M1""","""""","""""",39.70,6.36,8.75,8.985224E-2,8.950463E-2,8.757761E-2,8.480841E-2,8.241612E-2,8.149393E-2,8.104157E-2,8.140875E-2,8.222095E-2,8.345147E-2,8.555207E-2,8.764470E-2,8.989022E-2,9.172032E-2,9.429863E-2,9.747623E-2,1.011061E-1,1.047696E-1,1.086084E-1,1.131629E-1,1.176499E-1,1.227689E-1,1.287590E-1,1.355790E-1,1.428200E-1,1.502805E-1,1.586140E-1,1.677141E-1,1.774524E-1,1.872838E-1,1.980198E-1,2.092465E-1,2.210815E-1,2.330949E-1,2.449211E-1,2.569864E-1
"""TR651_T35_P16_dmax-0 M2""","""""","""""",39.69,6.35,8.81,0.000000E+0,0.000000E+0,8.757761E-2,8.383287E-2,8.194853E-2,8.128256E-2,8.099015E-2,8.139430E-2,8.216083E-2,8.337371E-2,8.550451E-2,8.762150E-2,8.983796E-2,9.173201E-2,9.426016E-2,9.738356E-2,1.009384E-1,1.046984E-1,1.086084E-1,1.131629E-1,1.176499E-1,1.227689E-1,1.287590E-1,1.355790E-1,1.428200E-1,1.502805E-1,1.586140E-1,1.677141E-1,1.774524E-1,1.872838E-1,1.980198E-1,2.092465E-1,2.210815E-1,2.330949E-1,2.449211E-1,2.569864E-1
"""TR651_T35_P16_dmax-1 M0""","""""","""""",38.81,6.75,9.31,8.493007E-2,8.366747E-2,8.149687E-2,7.872732E-2,7.616518E-2,7.558534E-2,7.541470E-2,7.560881E-2,7.629935E-2,7.754264E-2,7.964292E-2,8.159424E-2,8.383396E-2,8.600859E-2,8.869892E-2,9.187093E-2,9.559959E-2,9.933044E-2,1.032495E-1,1.080218E-1,1.126710E-1,1.179986E-1,1.240679E-1,1.310235E-1,1.384531E-1,1.458447E-1,1.544204E-1,1.637135E-1,1.736255E-1,1.837866E-1,1.945541E-1,2.060569E-1,2.181090E-1,2.302852E-1,2.426286E-1,2.549469E-1
"""TR651_T35_P16_dmax-1 M1""","""""","""""",38.81,6.74,9.31,8.493007E-2,8.366747E-2,8.149687E-2,7.898166E-2,7.628348E-2,7.563957E-2,7.540745E-2,7.559673E-2,7.630715E-2,7.754731E-2,7.964902E-2,8.162508E-2,8.383280E-2,8.602837E-2,8.872966E-2,9.188184E-2,9.560776E-2,9.934566E-2,1.032495E-1,1.080218E-1,1.126710E-1,1.179986E-1,1.240679E-1,1.310235E-1,1.384531E-1,1.458447E-1,1.544204E-1,1.637135E-1,1.736255E-1,1.837866E-1,1.945541E-1,2.060569E-1,2.181090E-1,2.302852E-1,2.426286E-1,2.549469E-1
"""TR651_T35_P16_dmax-1 M2""","""""","""""",38.80,6.73,9.36,0.000000E+0,0.000000E+0,8.149687E-2,7.785446E-2,7.590215E-2,7.548958E-2,7.543816E-2,7.566132E-2,7.627508E-2,7.753285E-2,7.963149E-2,8.154833E-2,8.383551E-2,8.598770E-2,8.867657E-2,9.186274E-2,9.559317E-2,9.931585E-2,1.032495E-1,1.080218E-1,1.126710E-1,1.179986E-1,1.240679E-1,1.310235E-1,1.384531E-1,1.458447E-1,1.544204E-1,1.637135E-1,1.736255E-1,1.837866E-1,1.945541E-1,2.060569E-1,2.181090E-1,2.302852E-1,2.426286E-1,2.549469E-1
"""TR651_T35_P16_dmax-2 M0""","""""","""""",40.25,7.14,10.26,8.889040E-2,8.849359E-2,8.613104E-2,8.223213E-2,7.951152E-2,7.898247E-2,7.929152E-2,7.981592E-2,8.059531E-2,8.226487E-2,8.432302E-2,8.683404E-2,8.950813E-2,9.203233E-2,9.497475E-2,9.867367E-2,1.029620E-1,1.073065E-1,1.116612E-1,1.169097E-1,1.222912E-1,1.281973E-1,1.351120E-1,1.430368E-1,1.513085E-1,1.597743E-1,1.690920E-1,1.793402E-1,1.903105E-1,2.016546E-1,2.133028E-1,2.259668E-1,2.394981E-1,2.527617E-1,2.661961E-1,2.792923E-1
"""TR651_T35_P16_dmax-2 M1""","""""","""""",40.25,7.14,10.25,8.889040E-2,8.849359E-2,8.613104E-2,8.261961E-2,7.971233E-2,7.909157E-2,7.930930E-2,7.980496E-2,8.061124E-2,8.227383E-2,8.433139E-2,8.686293E-2,8.952146E-2,9.202993E-2,9.502237E-2,9.865480E-2,1.029441E-1,1.073085E-1,1.116612E-1,1.169097E-1,1.222912E-1,1.281973E-1,1.351120E-1,1.430368E-1,1.513085E-1,1.597743E-1,1.690920E-1,1.793402E-1,1.903105E-1,2.016546E-1,2.133028E-1,2.259668E-1,2.394981E-1,2.527617E-1,2.661961E-1,2.792923E-1
"""TR651_T35_P16_dmax-2 M2""","""""","""""",40.25,7.11,10.32,0.000000E+0,0.000000E+0,8.613104E-2,8.090228E-2,7.906504E-2,7.878983E-2,7.923406E-2,7.986359E-2,8.054573E-2,8.224610E-2,8.430730E-2,8.679105E-2,8.949011E-2,9.203486E-2,9.494013E-2,9.868784E-2,1.029760E-1,1.073046E-1,1.116612E-1,1.169097E-1,1.222912E-1,1.281973E-1,1.351120E-1,1.430368E-1,1.513085E-1,1.597743E-1,1.690920E-1,1.793402E-1,1.903105E-1,2.016546E-1,2.133028E-1,2.259668E-1,2.394981E-1,2.527617E-1,2.661961E-1,2.792923E-1
"""TR651_T35_P16_dmin-0 M0""","""""","""""",89.13,-0.48,10.76,4.444822E-1,4.787186E-1,5.055200E-1,5.272394E-1,5.478595E-1,5.717044E-1,5.921711E-1,6.118191E-1,6.310917E-1,6.482993E-1,6.649405E-1,6.802626E-1,6.932716E-1,7.035077E-1,7.131721E-1,7.239435E-1,7.364665E-1,7.467220E-1,7.545279E-1,7.633042E-1,7.663426E-1,7.702379E-1,7.763838E-1,7.835158E-1,7.900143E-1,7.937967E-1,7.982551E-1,8.040541E-1,8.116440E-1,8.200099E-1,8.294164E-1,8.402550E-1,8.512508E-1,8.589835E-1,8.648086E-1,8.713986E-1
"""TR651_T35_P16_dmin-0 M1""","""""","""""",89.14,-0.51,10.74,4.444822E-1,4.787186E-1,5.055200E-1,5.271569E-1,5.481344E-1,5.722951E-1,5.925330E-1,6.120911E-1,6.314662E-1,6.488110E-1,6.654812E-1,6.809254E-1,6.938844E-1,7.040841E-1,7.137979E-1,7.246709E-1,7.371580E-1,7.469768E-1,7.545279E-1,7.633042E-1,7.663426E-1,7.702379E-1,7.763838E-1,7.835158E-1,7.900143E-1,7.937967E-1,7.982551E-1,8.040541E-1,8.116440E-1,8.200099E-1,8.294164E-1,8.402550E-1,8.512508E-1,8.589835E-1,8.648086E-1,8.713986E-1
"""TR651_T35_P16_dmin-0 M2""","""""","""""",89.11,-0.50,10.89,0.000000E+0,0.000000E+0,5.055200E-1,5.275226E-1,5.472484E-1,5.706614E-1,5.910019E-1,6.106367E-1,6.299255E-1,6.472282E-1,6.639262E-1,6.792762E-1,6.924431E-1,7.028992E-1,7.127170E-1,7.233976E-1,7.359222E-1,7.464779E-1,7.545279E-1,7.633042E-1,7.663426E-1,7.702379E-1,7.763838E-1,7.835158E-1,7.900143E-1,7.937967E-1,7.982551E-1,8.040541E-1,8.116440E-1,8.200099E-1,8.294164E-1,8.402550E-1,8.512508E-1,8.589835E-1,8.648086E-1,8.713986E-1
"""TR651_T35_P16_dmin-1 M0""","""""","""""",89.11,-0.48,10.88,4.428851E-1,4.781045E-1,5.054871E-1,5.265151E-1,5.469505E-1,5.699086E-1,5.902643E-1,6.097938E-1,6.292150E-1,6.469582E-1,6.635578E-1,6.791095E-1,6.923459E-1,7.025760E-1,7.124265E-1,7.234116E-1,7.359933E-1,7.463908E-1,7.542287E-1,7.632849E-1,7.664217E-1,7.702508E-1,7.761773E-1,7.836490E-1,7.901004E-1,7.940512E-1,7.984997E-1,8.044186E-1,8.119302E-1,8.201677E-1,8.298232E-1,8.406878E-1,8.517776E-1,8.594574E-1,8.654729E-1,8.722084E-1
"""TR651_T35_P16_dmin-1 M1""","""""","""""",89.12,-0.51,10.86,4.428851E-1,4.781045E-1,5.054871E-1,5.264795E-1,5.472346E-1,5.705415E-1,5.906466E-1,6.100664E-1,6.296127E-1,6.475077E-1,6.641072E-1,6.797473E-1,6.929790E-1,7.032099E-1,7.130494E-1,7.240790E-1,7.366679E-1,7.466688E-1,7.542287E-1,7.632849E-1,7.664217E-1,7.702508E-1,7.761773E-1,7.836490E-1,7.901004E-1,7.940512E-1,7.984997E-1,8.044186E-1,8.119302E-1,8.201677E-1,8.298232E-1,8.406878E-1,8.517776E-1,8.594574E-1,8.654729E-1,8.722084E-1
"""TR651_T35_P16_dmin-1 M2""","""""","""""",89.10,-0.50,11.01,0.000000E+0,0.000000E+0,5.054871E-1,5.266371E-1,5.463188E-1,5.687913E-1,5.890287E-1,6.086084E-1,6.279767E-1,6.458080E-1,6.625271E-1,6.781604E-1,6.914900E-1,7.019070E-1,7.119735E-1,7.229108E-1,7.354622E-1,7.461244E-1,7.542287E-1,7.632849E-1,7.664217E-1,7.702508E-1,7.761773E-1,7.836490E-1,7.901004E-1,7.940512E-1,7.984997E-1,8.044186E-1,8.119302E-1,8.201677E-1,8.298232E-1,8.406878E-1,8.517776E-1,8.594574E-1,8.654729E-1,8.722084E-1
"""TR651_T35_P16_dmin-2 M0""","""""","""""",89.16,-0.49,10.72,4.450435E-1,4.796264E-1,5.076455E-1,5.287898E-1,5.495199E-1,5.725030E-1,5.933191E-1,6.125437E-1,6.317881E-1,6.493341E-1,6.657955E-1,6.813368E-1,6.943190E-1,7.044907E-1,7.141819E-1,7.246797E-1,7.370412E-1,7.473390E-1,7.549254E-1,7.637429E-1,7.668003E-1,7.706984E-1,7.767631E-1,7.839530E-1,7.905012E-1,7.943248E-1,7.985881E-1,8.044659E-1,8.121423E-1,8.204232E-1,8.295310E-1,8.402228E-1,8.511361E-1,8.588012E-1,8.646145E-1,8.709835E-1
"""TR651_T35_P16_dmin-2 M1""","""""","""""",89.17,-0.52,10.71,4.450435E-1,4.796264E-1,5.076455E-1,5.286582E-1,5.498059E-1,5.731548E-1,5.936947E-1,6.128275E-1,6.321683E-1,6.498666E-1,6.663488E-1,6.820195E-1,6.949703E-1,7.051256E-1,7.147990E-1,7.253266E-1,7.377577E-1,7.476342E-1,7.549254E-1,7.637429E-1,7.668003E-1,7.706984E-1,7.767631E-1,7.839530E-1,7.905012E-1,7.943248E-1,7.985881E-1,8.044659E-1,8.121423E-1,8.204232E-1,8.295310E-1,8.402228E-1,8.511361E-1,8.588012E-1,8.646145E-1,8.709835E-1
"""TR651_T35_P16_dmin-2 M2""","""""","""""",89.14,-0.51,10.85,0.000000E+0,0.000000E+0,5.076455E-1,5.292411E-1,5.488840E-1,5.713521E-1,5.921053E-1,6.113098E-1,6.306044E-1,6.482196E-1,6.647575E-1,6.803207E-1,6.934384E-1,7.038206E-1,7.137332E-1,7.241942E-1,7.364770E-1,7.470562E-1,7.549254E-1,7.637429E-1,7.668003E-1,7.706984E-1,7.767631E-1,7.839530E-1,7.905012E-1,7.943248E-1,7.985881E-1,8.044659E-1,8.121423E-1,8.204232E-1,8.295310E-1,8.402228E-1,8.511361E-1,8.588012E-1,8.646145E-1,8.709835E-1
"""TR651_T35_P17_dmax-0 M0""","""""","""""",45.06,6.77,9.56,1.112367E-1,1.131821E-1,1.117729E-1,1.093347E-1,1.075601E-1,1.068655E-1,1.066243E-1,1.074303E-1,1.088722E-1,1.106801E-1,1.130599E-1,1.157779E-1,1.187196E-1,1.213391E-1,1.246537E-1,1.285629E-1,1.333304E-1,1.380411E-1,1.430824E-1,1.493182E-1,1.551837E-1,1.619386E-1,1.696020E-1,1.783818E-1,1.874254E-1,1.967461E-1,2.071311E-1,2.182109E-1,2.299531E-1,2.415240E-1,2.541393E-1,2.669960E-1,2.803839E-1,2.933712E-1,3.058978E-1,3.180350E-1
"""TR651_T35_P17_dmax-0 M1""","""""","""""",45.06,6.77,9.55,1.112367E-1,1.131821E-1,1.117729E-1,1.095772E-1,1.076678E-1,1.069450E-1,1.066685E-1,1.074445E-1,1.088949E-1,1.107045E-1,1.131071E-1,1.158190E-1,1.187591E-1,1.213930E-1,1.246320E-1,1.285548E-1,1.333739E-1,1.380570E-1,1.430824E-1,1.493182E-1,1.551837E-1,1.619386E-1,1.696020E-1,1.783818E-1,1.874254E-1,1.967461E-1,2.071311E-1,2.182109E-1,2.299531E-1,2.415240E-1,2.541393E-1,2.669960E-1,2.803839E-1,2.933712E-1,3.058978E-1,3.180350E-1
"""TR651_T35_P17_dmax-0 M2""","""""","""""",45.06,6.74,9.63,0.000000E+0,0.000000E+0,1.117729E-1,1.085023E-1,1.073207E-1,1.067252E-1,1.064815E-1,1.073685E-1,1.088017E-1,1.106289E-1,1.129713E-1,1.157167E-1,1.186663E-1,1.212822E-1,1.246695E-1,1.285689E-1,1.332961E-1,1.380258E-1,1.430824E-1,1.493182E-1,1.551837E-1,1.619386E-1,1.696020E-1,1.783818E-1,1.874254E-1,1.967461E-1,2.071311E-1,2.182109E-1,2.299531E-1,2.415240E-1,2.541393E-1,2.669960E-1,2.803839E-1,2.933712E-1,3.058978E-1,3.180350E-1
"""TR651_T35_P17_dmax-1 M0""","""""","""""",45.96,7.29,11.30,1.079677E-1,1.101312E-1,1.090316E-1,1.060618E-1,1.049680E-1,1.052541E-1,1.056578E-1,1.064351E-1,1.082721E-1,1.106460E-1,1.134254E-1,1.167673E-1,1.202847E-1,1.237851E-1,1.279857E-1,1.327184E-1,1.382463E-1,1.439779E-1,1.497156E-1,1.568485E-1,1.635799E-1,1.712767E-1,1.800728E-1,1.898931E-1,1.999194E-1,2.100113E-1,2.211407E-1,2.331629E-1,2.455969E-1,2.582710E-1,2.719521E-1,2.857923E-1,3.001724E-1,3.142040E-1,3.276912E-1,3.410501E-1
"""TR651_T35_P17_dmax-1 M1""","""""","""""",45.97,7.28,11.28,1.079677E-1,1.101312E-1,1.090316E-1,1.064376E-1,1.052101E-1,1.054485E-1,1.056875E-1,1.064647E-1,1.083205E-1,1.106910E-1,1.134676E-1,1.167873E-1,1.202804E-1,1.238207E-1,1.280281E-1,1.327735E-1,1.383093E-1,1.439915E-1,1.497156E-1,1.568485E-1,1.635799E-1,1.712767E-1,1.800728E-1,1.898931E-1,1.999194E-1,2.100113E-1,2.211407E-1,2.331629E-1,2.455969E-1,2.582710E-1,2.719521E-1,2.857923E-1,3.001724E-1,3.142040E-1,3.276912E-1,3.410501E-1
"""TR651_T35_P17_dmax-1 M2""","""""","""""",45.96,7.26,11.38,0.000000E+0,0.000000E+0,1.090316E-1,1.047721E-1,1.044297E-1,1.049107E-1,1.055618E-1,1.063062E-1,1.081216E-1,1.105517E-1,1.133463E-1,1.167374E-1,1.202905E-1,1.237476E-1,1.279549E-1,1.326770E-1,1.381966E-1,1.439649E-1,1.497156E-1,1.568485E-1,1.635799E-1,1.712767E-1,1.800728E-1,1.898931E-1,1.999194E-1,2.100113E-1,2.211407E-1,2.331629E-1,2.455969E-1,2.582710E-1,2.719521E-1,2.857923E-1,3.001724E-1,3.142040E-1,3.276912E-1,3.410501E-1
"""TR651_T35_P17_dmax-2 M0""","""""","""""",45.38,7.05,9.59,1.131352E-1,1.150819E-1,1.137261E-1,1.110762E-1,1.090902E-1,1.089854E-1,1.091541E-1,1.092299E-1,1.105038E-1,1.122423E-1,1.145079E-1,1.172675E-1,1.202342E-1,1.227014E-1,1.258899E-1,1.301268E-1,1.351372E-1,1.400680E-1,1.452789E-1,1.516677E-1,1.577916E-1,1.647720E-1,1.728151E-1,1.819126E-1,1.915521E-1,2.011813E-1,2.116729E-1,2.231615E-1,2.352649E-1,2.474205E-1,2.601053E-1,2.736347E-1,2.875771E-1,3.011546E-1,3.145778E-1,3.278495E-1
"""TR651_T35_P17_dmax-2 M1""","""""","""""",45.38,7.04,9.59,1.131352E-1,1.150819E-1,1.137261E-1,1.109591E-1,1.090085E-1,1.089747E-1,1.091709E-1,1.092551E-1,1.105475E-1,1.122682E-1,1.144972E-1,1.173015E-1,1.202719E-1,1.227288E-1,1.259280E-1,1.301448E-1,1.351795E-1,1.400913E-1,1.452789E-1,1.516677E-1,1.577916E-1,1.647720E-1,1.728151E-1,1.819126E-1,1.915521E-1,2.011813E-1,2.116729E-1,2.231615E-1,2.352649E-1,2.474205E-1,2.601053E-1,2.736347E-1,2.875771E-1,3.011546E-1,3.145778E-1,3.278495E-1
"""TR651_T35_P17_dmax-2 M2""","""""","""""",45.38,7.03,9.64,0.000000E+0,0.000000E+0,1.137261E-1,1.114783E-1,1.092718E-1,1.090043E-1,1.090999E-1,1.091202E-1,1.103676E-1,1.121881E-1,1.145280E-1,1.172167E-1,1.201833E-1,1.226726E-1,1.258621E-1,1.301132E-1,1.351039E-1,1.400457E-1,1.452789E-1,1.516677E-1,1.577916E-1,1.647720E-1,1.728151E-1,1.819126E-1,1.915521E-1,2.011813E-1,2.116729E-1,2.231615E-1,2.352649E-1,2.474205E-1,2.601053E-1,2.736347E-1,2.875771E-1,3.011546E-1,3.145778E-1,3.278495E-1
"""TR651_T35_P17_dmin-0 M0""","""""","""""",87.31,-0.41,14.25,3.807113E-1,4.113222E-1,4.355925E-1,4.555082E-1,4.761858E-1,4.982105E-1,5.187542E-1,5.392842E-1,5.602425E-1,5.803354E-1,6.004736E-1,6.198453E-1,6.378088E-1,6.526718E-1,6.670433E-1,6.815931E-1,6.969182E-1,7.096667E-1,7.194483E-1,7.302153E-1,7.354177E-1,7.411849E-1,7.485511E-1,7.568717E-1,7.643474E-1,7.694208E-1,7.747932E-1,7.815264E-1,7.895401E-1,7.978826E-1,8.067463E-1,8.169083E-1,8.275687E-1,8.353596E-1,8.417473E-1,8.487536E-1
